year,district,household,pop,sex_ratio,district_area,density,in,out,family_pop,social_rate,growth,g_ave,g_rate,marry_rate
106,瑞芳,16157,40581,1.0219730941704,70.7336,570,109,127,2.51166676982113,-18,-228,40467,-0.005634220475943,5.632898101
106,石碇,3364,7735,1.22270114942529,144.3498,53,12,31,2.29934601664685,-19,-52,7709,-0.006745362563238,3.89130293793372
106,石門,4301,12481,1.07222314461232,51.2645,240,19,38,2.90188328295745,-19,-195,12383.5,-0.015746759801349,4.519409249
106,萬華,78519,193415,0.968219886230652,8.8522,21673,8471,10404,2.4632891402081,-1933,-1565,192632.5,-0.008124278094299,6.21
106,萬里,7461,22471,1.01190795953084,63.3766,352,64,70,3.01179466559442,-6,-175,22383.5,-0.007818258985413,4.644308489
106,蘆洲,70279,200760,0.968486179611127,7.4351,27075,643,556,2.85661435137096,87,549,201034.5,0.002730874551383,6.387884909
106,貢寮,4413,12689,1.04298824665915,99.9734,126,34,38,2.87536823022887,-4,-137,12620.5,-0.010855354383741,3.959141658
106,金山,7070,22188,0.976835352815396,49.2132,447,43,57,3.13833097595474,-14,-173,22101.5,-0.0078275230188,5.065352
106,雙溪,3817,9076,1.17597698393671,146.2484,61,18,22,2.37778359968562,-4,-137,9007.5,-0.015209547599223,2.442680286
106,鶯歌,29594,87163,1.00512997469519,21.1248,4099,278,287,2.94529296479016,-9,-570,86878,-0.006560924514837,6.04059278350516
107,三峽,42717,115001,1.00542331502311,191.4508,605,498,443,2.69216002996465,55,819,115410.5,0.00709640803913,6.17
107,三芝,9488,23186,1.05896456797798,65.9909,348,74,97,2.44371838111299,-23,-208,23082,-0.009011350836149,4.46099874399065
107,三重,151043,387125,0.968428867069717,16.317,23646,1145,1422,2.5630118575505,-277,-1299,386475.5,-0.00336114449687,6.23
107,中和,165183,413291,0.94620850737202,20.144,20477,1332,1520,2.50201897289673,-188,-805,412888.5,-0.00194967890847,5.87
107,中山,100269,230558,0.869257835935853,13.6821,16771,12690,14401,2.29939462844947,-1711,-1102,230007,-0.004791158529958,6.08
107,中正,65142,159598,0.913300965054247,7.6071,20902,10750,11609,2.45000153510792,-859,-598,159299,-0.003753946980207,4.68
